mapping_id,phase,category,asis_class,asis_function,asis_signature,asis_file,asis_location,asis_line,tobe_class,tobe_function,tobe_location,porting_method,status,notes
AFM-00298,Phase 4+,기타,CEntity_Base,GetHashCode,public override int GetHashCode() => CardColor.GetHashCode() ^ Level.GetHashCode() + MemoryCost.GetHashCode();,CEntity_Base.cs,DCGO/Assets/Scripts/Script/CEntity_Base.cs,378,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00299,Phase 4+,기타,CEntity_Effect,CardEffects,"public virtual List<ICardEffect> CardEffects(EffectTiming timing, CardSource cardSource)",CEntity_Effect.cs,DCGO/Assets/Scripts/Script/CEntity_Effect.cs,10,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00300,Phase 4+,기타,CEntity_Effect,GetCardEffects,"public List<ICardEffect> GetCardEffects(EffectTiming timing, CardSource cardSource)",CEntity_Effect.cs,DCGO/Assets/Scripts/Script/CEntity_Effect.cs,15,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00301,Phase 4+,기타,CEntity_Effect,isExistOnField,public static bool isExistOnField(CardSource card),CEntity_Effect.cs,DCGO/Assets/Scripts/Script/CEntity_Effect.cs,21,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00302,Phase 4+,기타,CEntity_EffectController,GetCardEffects_ExceptAddedEffects,"public List<ICardEffect> GetCardEffects_ExceptAddedEffects(EffectTiming timing, CardSource card)",CEntity_EffectController.cs,DCGO/Assets/Scripts/Script/CEntity_EffectController.cs,15,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00303,Phase 4+,기타,CEntity_EffectController,GetCardEffects,"public List<ICardEffect> GetCardEffects(EffectTiming timing, CardSource card)",CEntity_EffectController.cs,DCGO/Assets/Scripts/Script/CEntity_EffectController.cs,29,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00304,Phase 4+,기타,CEntity_EffectController,InitUseCountThisTurn,public void InitUseCountThisTurn(),CEntity_EffectController.cs,DCGO/Assets/Scripts/Script/CEntity_EffectController.cs,172,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00305,Phase 4+,기타,CEntity_EffectController,AddCardEffect,"public void AddCardEffect(string ID, string ClassName)",CEntity_EffectController.cs,DCGO/Assets/Scripts/Script/CEntity_EffectController.cs,179,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00306,Phase 4+,기타,CEntity_EffectController,GetUseCountThisTurn,public int GetUseCountThisTurn(ICardEffect cardEffect),CEntity_EffectController.cs,DCGO/Assets/Scripts/Script/CEntity_EffectController.cs,245,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00307,Phase 4+,기타,CEntity_EffectController,isOverMaxCountPerTurn,"public bool isOverMaxCountPerTurn(ICardEffect cardEffect, int MaxCountPerTurn)",CEntity_EffectController.cs,DCGO/Assets/Scripts/Script/CEntity_EffectController.cs,262,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00308,Phase 4+,기타,CEntity_EffectController,RegisterUseEffectThisTurn,public void RegisterUseEffectThisTurn(ICardEffect cardEffect),CEntity_EffectController.cs,DCGO/Assets/Scripts/Script/CEntity_EffectController.cs,269,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00309,Phase 4+,기타,CEntity_EffectController,RemoveUseEffectThisTurn,public void RemoveUseEffectThisTurn(ICardEffect cardEffect),CEntity_EffectController.cs,DCGO/Assets/Scripts/Script/CEntity_EffectController.cs,276,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00310,N/A,UI/클라이언트,CheckCardPanel,OnClickCheckTrashButton,public void OnClickCheckTrashButton(bool IsYou),CheckCardPanel.cs,DCGO/Assets/Scripts/Script/CheckCardPanel.cs,54,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00311,N/A,UI/클라이언트,CheckCardPanel,OnClickCheckSideButton,public void OnClickCheckSideButton(bool IsYou),CheckCardPanel.cs,DCGO/Assets/Scripts/Script/CheckCardPanel.cs,77,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00312,N/A,UI/클라이언트,CheckCardPanel,OpenSelectCardPanel,"public void OpenSelectCardPanel(string Message, List<CardSource> RootCardSources, bool CanLookReverseCard, Func<UnityAction<HandCard>> OnClickAction, SelectCardEffect.Root root, bool IsYou)",CheckCardPanel.cs,DCGO/Assets/Scripts/Script/CheckCardPanel.cs,99,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00313,N/A,UI/클라이언트,CheckCardPanel,OnClickHandCard,public void OnClickHandCard(HandCard handCard),CheckCardPanel.cs,DCGO/Assets/Scripts/Script/CheckCardPanel.cs,302,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00314,N/A,UI/클라이언트,CheckCardPanel,CloseSelectCardPanel,public void CloseSelectCardPanel(),CheckCardPanel.cs,DCGO/Assets/Scripts/Script/CheckCardPanel.cs,386,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00315,N/A,UI/클라이언트,CheckCardPanel,CloseSelectCardPanelCoroutine,public IEnumerator CloseSelectCardPanelCoroutine(),CheckCardPanel.cs,DCGO/Assets/Scripts/Script/CheckCardPanel.cs,396,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00316,Phase 4+,기타,CheckEffectDisabledClass,isDisabled,public static bool isDisabled(ICardEffect targetCardEffect),CheckEffectDisabledClass.cs,DCGO/Assets/Scripts/Script/CheckEffectDisabledClass.cs,9,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00317,Phase 4+,기타,CheckEffectDisabledClass,PotentiallyDisablingEffects,"public static List<ICardEffect> PotentiallyDisablingEffects(ICardEffect targetCardEffect, List<ValidateCardEffectElement> tree)",CheckEffectDisabledClass.cs,DCGO/Assets/Scripts/Script/CheckEffectDisabledClass.cs,88,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00318,Phase 4+,기타,CheckUpdate,CheckUpdateCoroutine,public IEnumerator CheckUpdateCoroutine(),CheckUpdate.cs,DCGO/Assets/Scripts/Script/CheckUpdate.cs,17,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00319,Phase 4+,기타,CheckUpdate,EndLoad,public void EndLoad(),CheckUpdate.cs,DCGO/Assets/Scripts/Script/CheckUpdate.cs,33,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00320,Phase 4+,기타,ColorDropdownController,OnColorDropdownChanged,public void OnColorDropdownChanged(int value),ColorDropdownController.cs,DCGO/Assets/Scripts/Script/ColorDropdownController.cs,12,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00321,Phase 4+,기타,ColorDropdownController,OnClickColorDropdown,public async void OnClickColorDropdown(),ColorDropdownController.cs,DCGO/Assets/Scripts/Script/ColorDropdownController.cs,33,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00322,Phase 4+,기타,Combinations,Sample,public static void Sample(),Combinations.cs,DCGO/Assets/Scripts/Script/Combinations.cs,11,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00323,Phase 4+,기타,Combinations,NameSample,public static void NameSample(),Combinations.cs,DCGO/Assets/Scripts/Script/Combinations.cs,23,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00324,Phase 4+,기타,Combinations,GetUniqueNameCardCount,public static int GetUniqueNameCardCount(List<CardSource> cardSources),Combinations.cs,DCGO/Assets/Scripts/Script/Combinations.cs,85,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00325,Phase 4+,기타,Combinations,GetUniqueColorCardCount,public static int GetUniqueColorCardCount(List<CardSource> cardSources),Combinations.cs,DCGO/Assets/Scripts/Script/Combinations.cs,96,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00326,Phase 4+,기타,Combinations,GetDifferenetColorCardCount,"public static int GetDifferenetColorCardCount(List<CardSource> cardSources, bool allowSkip = false)",Combinations.cs,DCGO/Assets/Scripts/Script/Combinations.cs,107,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00327,N/A,UI/클라이언트,CommandButton,OnPointerClick,public void OnPointerClick(PointerEventData eventData),CommandButton.cs,DCGO/Assets/Scripts/Script/CommandButton.cs,11,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00328,N/A,UI/클라이언트,CommandPanel,isActive,public bool isActive(),CommandPanel.cs,DCGO/Assets/Scripts/Script/CommandPanel.cs,33,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00329,N/A,UI/클라이언트,CommandPanel,SetUpCommandPanel,"public void SetUpCommandPanel(List<CardCommand> CardCommands, FieldPermanentCard fieldPokemonCard, HandCard handCard)",CommandPanel.cs,DCGO/Assets/Scripts/Script/CommandPanel.cs,38,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00330,N/A,UI/클라이언트,CommandPanel,CloseCommandPanel,public void CloseCommandPanel(),CommandPanel.cs,DCGO/Assets/Scripts/Script/CommandPanel.cs,122,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00331,N/A,UI/클라이언트,CommandPanel,SetUpFieldUnitCommandButton,"public void SetUpFieldUnitCommandButton(string ButtonMessage, UnityAction OnClickAtion, bool Active, Color color)",CommandPanel.cs,DCGO/Assets/Scripts/Script/CommandPanel.cs,162,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00332,N/A,UI/클라이언트,CommandPanel,CloseFieldUnitCommandButton,public void CloseFieldUnitCommandButton(),CommandPanel.cs,DCGO/Assets/Scripts/Script/CommandPanel.cs,177,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00333,Phase 1,Runtime And Lifecycle Mapping,CommandText,Init,public void Init(),CommandText.cs,DCGO/Assets/Scripts/Script/CommandText.cs,13,DcgoMatch,"DcgoMatch.InitializeAsync(MatchConfig, CancellationToken)",src/HeadlessDCGO.Engine/Headless/Runtime/DcgoMatch.cs:39,역할기반_재설계,PORTED,Top-level match initialization entry point.
AFM-00334,Phase 4+,기타,CommandText,OpenCommandText,"public void OpenCommandText(string Text, bool digiXros = false, bool assembly = false)",CommandText.cs,DCGO/Assets/Scripts/Script/CommandText.cs,24,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00335,Phase 4+,기타,CommandText,CloseCommandText,public void CloseCommandText(),CommandText.cs,DCGO/Assets/Scripts/Script/CommandText.cs,44,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00336,Phase 4+,기타,CommandText,Off,public void Off(),CommandText.cs,DCGO/Assets/Scripts/Script/CommandText.cs,59,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00337,Phase 4+,효과/지속,ContinuousController,LoadCoroutine,public static IEnumerator LoadCoroutine(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,83,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00338,Phase 1,Runtime And Lifecycle Mapping,ContinuousController,Init,public async void Init(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,515,DcgoMatch,"DcgoMatch.InitializeAsync(MatchConfig, CancellationToken)",src/HeadlessDCGO.Engine/Headless/Runtime/DcgoMatch.cs:39,역할기반_재설계,PORTED,Top-level match initialization entry point.
AFM-00339,Phase 4+,효과/지속,ContinuousController,ModifyAllDeckDatas,public void ModifyAllDeckDatas(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,579,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00340,Phase 4+,효과/지속,ContinuousController,SaveDeckDatas,public void SaveDeckDatas(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,609,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00341,Phase 4+,효과/지속,ContinuousController,SaveDeckData,public void SaveDeckData(DeckData data),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,616,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00342,Phase 4+,효과/지속,ContinuousController,RenameDeck,"public void RenameDeck(DeckData data, string newName)",ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,623,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00343,Phase 4+,효과/지속,ContinuousController,DeleteDeck,public void DeleteDeck(DeckData data),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,636,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00344,Phase 4+,효과/지속,ContinuousController,DeleteAllDecks,public void DeleteAllDecks(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,649,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00345,Phase 4+,효과/지속,ContinuousController,LoadDeckLists,public void LoadDeckLists(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,657,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00346,Phase 4+,효과/지속,ContinuousController,SavePlayerName,public void SavePlayerName(string playerName),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,751,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00347,Phase 4+,효과/지속,ContinuousController,LoadPlayerName,public void LoadPlayerName(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,758,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00348,Phase 4+,효과/지속,ContinuousController,SaveWinCount,public void SaveWinCount(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,777,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00349,Phase 4+,효과/지속,ContinuousController,LoadWinCount,public void LoadWinCount(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,782,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00350,Phase 4+,효과/지속,ContinuousController,SaveAutoEffectOrder,public void SaveAutoEffectOrder(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,796,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00351,Phase 4+,효과/지속,ContinuousController,LoadAutoEffectOrder,public void LoadAutoEffectOrder(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,801,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00352,Phase 4+,효과/지속,ContinuousController,SaveAutoDeckBottomOrder,public void SaveAutoDeckBottomOrder(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,811,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00353,Phase 4+,효과/지속,ContinuousController,LoadAutoDeckBottomOrder,public void LoadAutoDeckBottomOrder(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,816,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00354,Phase 4+,효과/지속,ContinuousController,SaveAutoDeckTopOrder,public void SaveAutoDeckTopOrder(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,826,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00355,Phase 4+,효과/지속,ContinuousController,LoadAutoDeckTopOrder,public void LoadAutoDeckTopOrder(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,831,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00356,Phase 4+,효과/지속,ContinuousController,SaveAutoMinDigivolutionCost,public void SaveAutoMinDigivolutionCost(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,841,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00357,Phase 4+,효과/지속,ContinuousController,LoadAutoMinDigivolutionCost,public void LoadAutoMinDigivolutionCost(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,846,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00358,Phase 4+,효과/지속,ContinuousController,SaveAutoMaxCardCount,public void SaveAutoMaxCardCount(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,856,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00359,Phase 4+,효과/지속,ContinuousController,LoadAutoMaxCardCount,public void LoadAutoMaxCardCount(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,861,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00360,Phase 4+,효과/지속,ContinuousController,SaveAutoHatch,public void SaveAutoHatch(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,871,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00361,Phase 4+,효과/지속,ContinuousController,LoadAutoHatch,public void LoadAutoHatch(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,876,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00362,Phase 4+,효과/지속,ContinuousController,SaveUseBanlist,public void SaveUseBanlist(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,886,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00363,Phase 4+,효과/지속,ContinuousController,LoadUseBanlist,public void LoadUseBanlist(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,891,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00364,Phase 4+,효과/지속,ContinuousController,SaveShowCutInAnimation,public void SaveShowCutInAnimation(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,901,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00365,Phase 4+,효과/지속,ContinuousController,LoadShowCutInAnimation,public void LoadShowCutInAnimation(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,906,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00366,Phase 4+,효과/지속,ContinuousController,SaveReverseOpponentsCards,public void SaveReverseOpponentsCards(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,918,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00367,Phase 4+,효과/지속,ContinuousController,LoadReverseOpponentsCards,public void LoadReverseOpponentsCards(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,923,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00368,Phase 4+,효과/지속,ContinuousController,SaveTurnSuspendedCards,public void SaveTurnSuspendedCards(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,933,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00369,Phase 4+,효과/지속,ContinuousController,LoadTurnSuspendedCards,public void LoadTurnSuspendedCards(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,938,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00370,Phase 4+,효과/지속,ContinuousController,SaveCheckBeforeEndingSelection,public void SaveCheckBeforeEndingSelection(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,948,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00371,Phase 4+,효과/지속,ContinuousController,LoadCheckBeforeEndingSelection,public void LoadCheckBeforeEndingSelection(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,953,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00372,Phase 4+,효과/지속,ContinuousController,SaveSuspendedCardsDirectionIsLeft,public void SaveSuspendedCardsDirectionIsLeft(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,963,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00373,Phase 4+,효과/지속,ContinuousController,LoadSuspendedCardsDirectionIsLeft,public void LoadSuspendedCardsDirectionIsLeft(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,968,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00374,Phase 4+,효과/지속,ContinuousController,SaveShowBackgroundParticle,public void SaveShowBackgroundParticle(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,978,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00375,Phase 4+,효과/지속,ContinuousController,LoadShowBackgroundParticle,public void LoadShowBackgroundParticle(),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,983,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00376,Phase 4+,효과/지속,ContinuousController,SetBGMVolume,public void SetBGMVolume(float BGMVolume),ContinuousController.cs,DCGO/Assets/Scripts/Script/ContinuousController.cs,993,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
