source_kind,dependency,category,dotnet_action,path,line,symbol,notes
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_038.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_039.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_039.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_041.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_041.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_044.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_044.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_045.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_045.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_046.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_046.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_047.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_047.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_048.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_048.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_049.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_049.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_094.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_094.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_104.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_104.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_105.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_105.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_106.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_106.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_115.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT4/Yellow/BT4_115.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_005.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_005.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_059.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_059.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_060.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_060.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_062.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_062.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_063.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_063.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_065.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_065.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_067.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_067.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_068.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_068.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_069.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_069.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_070.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_070.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_090.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_090.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_103.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_103.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_104.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_104.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_105.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Black/BT5_105.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_002.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_002.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_020.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_020.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_021.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_021.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_022.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_022.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_024.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_024.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_025.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_025.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_028.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_028.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_029.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_029.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_030.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_030.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_031.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_031.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/BT5/Blue/BT5_032.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
